,Zip Code,Last Actual Value,Trend,Damping,AIC,RMSE,1-Year Value,3-Year Value,5-Year Value
1288,96791,768187.0,mul,True,4603.890129967169,2679.222743216813,755901.0,753225.0,753133.0
1289,73103,268402.0,mul,True,3853.8942076823864,738.5059972724716,281191.0,282018.0,282021.0
1290,53042,179562.0,mul,True,3562.1907626517273,447.3854621201212,178504.0,178353.0,178351.0
1291,43968,67452.0,mul,True,3011.9619747183547,173.81825917183036,69046.0,69088.0,69088.0
1292,46723,176709.0,mul,True,2885.8154620415444,329.64458022911106,179958.0,180548.0,180563.0
1293,27571,336494.0,mul,True,3791.0222812583247,662.8852231855806,340408.0,340973.0,340982.0
1294,7462,207351.0,mul,True,3895.083187443026,792.6649839378275,209987.0,210368.0,210374.0
1295,1129,204388.0,mul,True,3646.743669190091,517.3400848106412,210941.0,211898.0,211913.0
1296,14489,90794.0,mul,True,3296.2168104058064,283.27570228760015,92072.0,92106.0,92106.0
1297,57747,203741.0,mul,True,2001.8672129090012,643.6153986330565,204059.0,204077.0,204077.0
1298,77665,173416.0,mul,True,2703.2699439664048,348.95209905689313,171170.0,170842.0,170836.0
1299,78052,195417.0,mul,True,3601.8469020032217,478.9318208569832,194151.0,194072.0,194072.0
1300,71103,20246.0,mul,True,1873.2402773606552,314.4237494899047,21023.0,21076.0,21076.0
1301,43912,73628.0,mul,True,1802.4419873099564,149.42897459243306,74125.0,74291.0,74302.0
1302,49802,85354.0,mul,True,1381.625514648662,187.7688880983149,84913.0,84850.0,84849.0
1303,73717,85982.0,mul,True,1201.4760062522166,261.81676504461467,85958.0,85957.0,85957.0
1304,27310,379317.0,mul,True,3807.3471150684904,681.7420772490492,386674.0,387740.0,387757.0
1305,92356,171581.0,mul,True,3744.2698435062057,611.7178879141039,186030.0,194480.0,195824.0
1306,54755,150136.0,mul,True,2005.8948465306655,233.51927176000714,152255.0,152933.0,152976.0
1307,50126,95755.0,mul,True,944.4466368134553,214.94516953666053,97109.0,97193.0,97194.0
1308,81631,640143.0,mul,True,4518.376677319583,2313.1180053584785,666536.0,670408.0,670471.0
1309,62260,206432.0,mul,True,3294.7877243917055,793.4557825223532,205753.0,205714.0,205714.0
1310,54136,168600.0,mul,True,2621.8840009696282,315.14991942447693,175941.0,178342.0,178497.0
1311,45383,141338.0,mul,True,3503.98314982876,404.80581133404655,140776.0,140696.0,140694.0
1312,28673,386851.0,mul,True,3997.6249324989653,945.3821441518318,390757.0,391320.0,391329.0
1313,33920,267027.0,mul,True,4030.7216824930297,1000.7014660591033,273403.0,278964.0,280667.0
1314,11934,418925.0,mul,True,4142.6990147321185,1213.0066772013063,428766.0,432104.0,432338.0
1315,35622,116616.0,mul,True,3423.4523763196294,382.52007800832405,117161.0,117195.0,117195.0
1316,48872,149029.0,mul,True,3135.2283583169715,214.82165575998508,148812.0,148688.0,148668.0
1317,37146,261983.0,mul,True,3681.4464575820803,549.1256284237658,264742.0,265140.0,265147.0
1318,85935,312385.0,mul,True,3805.372759908906,679.4332791299063,337095.0,355148.0,359214.0
1319,60022,1061862.0,mul,True,5021.735322322477,5492.995840772494,1025292.0,1012352.0,1011328.0
1320,1238,259777.0,mul,True,1259.4843478586101,889.5144958313052,259977.0,259978.0,259978.0
1321,18037,217959.0,mul,True,3624.886380088137,498.27143710756815,233609.0,239058.0,239440.0
1322,46996,108482.0,mul,True,1818.9019559622463,152.12881901568917,108246.0,108128.0,108112.0
1323,27313,199652.0,mul,True,3385.551214713294,330.27187419935314,210832.0,214455.0,214684.0
1324,66227,385262.0,mul,True,3703.45960143476,785.9511083892193,388792.0,389012.0,389012.0
1325,95324,319392.0,mul,True,4039.7326878709973,1368.8731583601661,338207.0,344707.0,345162.0
1326,28371,138981.0,mul,True,3402.6809034223115,340.13705227298317,141053.0,141108.0,141108.0
1327,1583,334041.0,mul,True,4004.2662473107644,956.2318694728256,352424.0,355155.0,355200.0
1328,30176,120090.0,mul,True,1984.613295945407,213.96169418234012,125150.0,129259.0,130377.0
1329,84653,447075.0,mul,True,3946.948660844132,952.219500896788,466273.0,475179.0,476198.0
1330,56482,124756.0,mul,False,1909.2812138855377,196.63253950585394,124702.0,124592.0,124482.0
1331,95666,265365.0,mul,False,2901.672039463736,524.9795937447843,266924.0,270079.0,273271.0
1332,7033,446286.0,mul,True,4362.517781823859,1769.6780028622973,449399.0,449847.0,449855.0
1333,19301,450759.0,mul,True,3956.154806702586,880.3633495065884,457362.0,458317.0,458332.0
1334,40360,92398.0,mul,True,2707.214330359319,220.17631577570145,93180.0,93229.0,93230.0
1335,83801,461177.0,mul,True,2946.4411658251092,1487.0952722127759,475346.0,477421.0,477455.0
1336,32618,184560.0,mul,True,3768.3328701825662,637.5397419695929,188177.0,188714.0,188723.0
1337,49690,311005.0,mul,True,3900.619729028788,800.2415533344705,316443.0,317470.0,317497.0
1338,78355,61474.0,mul,True,1308.6902916561155,166.1604527185042,62737.0,62959.0,62964.0
1339,37722,142141.0,mul,True,3376.3506227064127,325.09179842930683,150674.0,151938.0,151959.0
1340,28174,184930.0,mul,True,3210.9853075437236,410.3004416413832,194913.0,197265.0,197351.0
1341,31833,106745.0,mul,True,3201.0198274404056,240.5317114471951,106115.0,105906.0,105891.0
1342,43571,252995.0,mul,True,3884.800519389915,778.7833164816292,257446.0,257566.0,257566.0
1343,3908,322005.0,mul,True,3942.7442896100792,860.3098317404671,329688.0,330805.0,330823.0
1344,14414,165163.0,mul,True,3147.502880445574,219.40041075414183,176100.0,185320.0,187922.0
1345,24422,81588.0,mul,True,3320.6190207595496,295.405453968235,80819.0,80743.0,80742.0
1346,87417,162154.0,mul,True,1493.249269271111,797.3574038602935,161441.0,161423.0,161423.0
1347,28382,107023.0,mul,True,3450.5866241507847,369.31903583010416,108258.0,108290.0,108290.0
1348,26847,118368.0,mul,True,2143.5487551644483,291.2936298294173,118074.0,118066.0,118066.0
