,Zip Code,Last Actual Value,Trend,Damping,AIC,RMSE,1-Year Value,3-Year Value,5-Year Value
8448,48162,152055.0,mul,True,3737.19163720927,604.3233136889199,148087.0,146838.0,146757.0
8449,60631,352350.0,mul,True,4217.776101411256,1380.0235515541879,360035.0,366780.0,368847.0
8450,29440,159580.0,mul,True,1865.2860256485203,656.5599949922008,160334.0,160352.0,160352.0
8451,32117,145050.0,mul,True,3550.641119113756,438.59472369724324,156959.0,167153.0,170061.0
8452,17202,199148.0,mul,True,3489.21746844207,558.8325875057957,201336.0,201652.0,201657.0
8453,33809,206898.0,mul,True,3683.3356024591335,550.9109606077072,223781.0,237145.0,240536.0
8454,20164,441781.0,mul,True,4047.6862073500074,1030.2998622664466,455645.0,466990.0,470138.0
8455,90604,590273.0,mul,True,4152.656841068198,1233.9393829761755,660905.0,723109.0,741098.0
8456,20155,519087.0,mul,True,4343.538752081328,1712.8995777497048,516820.0,515546.0,515340.0
8457,58554,245156.0,mul,True,1007.2758269500675,437.4446416103945,247429.0,248355.0,248444.0
8458,44125,80681.0,mul,True,3293.928751479827,282.16422616296984,82044.0,82540.0,82580.0
8459,92701,591438.0,mul,True,4340.304629792608,1703.40754460695,639765.0,681032.0,692761.0
8460,38117,210066.0,mul,True,3459.5161404755645,375.0291205641136,220782.0,224674.0,224971.0
8461,45365,129883.0,mul,True,2822.1790604971866,125.45194593866277,130541.0,131056.0,131192.0
8462,46516,114390.0,mul,True,1432.243488809804,324.2379295616394,116787.0,117135.0,117141.0
8463,11717,375490.0,mul,True,3892.4168674681714,789.0418489321471,405114.0,430352.0,437516.0
8464,83843,325669.0,mul,True,2221.0030405632497,464.8315643094477,334223.0,341383.0,343446.0
8465,89503,340227.0,mul,True,3844.045703715921,726.1142667814576,361679.0,379749.0,384855.0
8466,31601,55025.0,mul,True,3075.5420491504688,193.8829022126917,56060.0,56088.0,56088.0
8467,91739,705714.0,mul,True,4333.928849331548,1684.848642929348,736640.0,769627.0,783013.0
8468,53140,156277.0,mul,True,3498.5665435028236,401.05580820781773,155291.0,154965.0,154942.0
8469,75604,158982.0,mul,True,3538.163382068547,429.29159442103185,134750.0,127540.0,127055.0
8470,2038,496065.0,mul,True,4107.625756783264,1142.065887996506,504313.0,506174.0,506240.0
8471,60656,314424.0,mul,True,4139.022642662085,1205.3685178725104,327082.0,336238.0,338289.0
8472,55904,206285.0,mul,True,3523.804080587398,418.8295586888731,209712.0,210692.0,210744.0
8473,90002,418056.0,mul,True,1900.9566977175457,1045.2869110929446,451720.0,468763.0,470935.0
8474,27889,140500.0,mul,True,3126.0822148883044,211.47211646053725,144595.0,145982.0,146079.0
8475,10704,501783.0,mul,True,4160.808564363271,1251.3440320401432,520453.0,526817.0,527262.0
8476,6033,354829.0,mul,True,1254.2811072717377,1509.1481491856903,365540.0,367114.0,367140.0
8477,11358,918119.0,mul,True,4360.630548237846,1763.9488161185177,896269.0,889119.0,888626.0
8478,12010,146924.0,mul,True,2994.6422691837624,168.72181973111717,149255.0,150567.0,150776.0
8479,33626,387610.0,mul,False,4073.3468083884477,1080.4489986097406,398458.0,421072.0,444969.0
8480,28715,281073.0,mul,True,3458.0714192720234,637.1866220439302,286041.0,286761.0,286772.0
8481,60624,142309.0,mul,True,3301.943464047025,1008.1251660026109,150431.0,153176.0,153361.0
8482,17022,232082.0,mul,True,3556.618743859974,443.1226698990165,239262.0,240309.0,240326.0
8483,60515,403318.0,mul,True,3953.6350278427703,876.5600406564748,406016.0,408150.0,408735.0
8484,77532,200220.0,mul,True,3341.702774808848,306.30312446261416,207399.0,209754.0,209909.0
8485,39157,200532.0,mul,True,2189.59391270208,385.74426533877994,202571.0,202720.0,202721.0
8486,11787,528798.0,mul,True,4023.644154507114,988.6059288984661,550557.0,568513.0,573519.0
8487,31705,54002.0,mul,True,2626.736772349743,89.6677607647953,53996.0,53994.0,53994.0
8488,43082,374568.0,mul,True,3772.611765218728,642.244240822809,389824.0,392073.0,392109.0
8489,90039,1106794.0,mul,True,4528.999848226905,2355.726732681192,1267419.0,1367672.0,1384494.0
8490,48317,216324.0,mul,True,3631.1164080952394,503.6338411811971,229181.0,233643.0,233957.0
8491,84129,327689.0,mul,True,3590.6991398847954,469.84554847027147,344932.0,359300.0,363329.0
8492,55428,248658.0,mul,True,3547.2937810573644,436.0794127410182,252801.0,256342.0,257402.0
8493,48089,70187.0,mul,True,3133.0277203458254,214.0109133969353,77222.0,83017.0,84555.0
8494,39208,140921.0,mul,True,1641.2162148960917,256.8146124949112,142231.0,142313.0,142313.0
8495,10030,1761834.0,mul,True,3676.9335710760943,10508.431987376453,1707439.0,1705999.0,1705998.0
8496,7410,441908.0,mul,True,4056.3939680982376,1045.8308868426716,443854.0,444503.0,444548.0
8497,84660,331684.0,mul,True,3590.777551754787,511.98146217330503,357071.0,378103.0,383840.0
8498,95340,274338.0,mul,True,3929.231743232901,1151.6810717126682,297946.0,316980.0,321927.0
8499,46131,167344.0,mul,True,2741.769561190203,432.93994570733946,172970.0,173310.0,173311.0
8500,33173,399629.0,mul,False,3968.6165806437093,902.5130304312681,420236.0,464665.0,513792.0
8501,1089,241297.0,mul,True,3611.953938339399,487.3216087401122,249632.0,252468.0,252665.0
8502,83814,407045.0,mul,True,2929.1547083322434,1424.5038782213503,419085.0,420840.0,420869.0
8503,37801,208847.0,mul,True,3441.3036547061984,363.4750829087939,219446.0,223047.0,223294.0
